Date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.03.2022 02:00,-10.7,670.3,764.4,,66,从西方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.8,8.7,,,2500或更高，或无云。,,,14.0,-15.8,无降水,12,,,,
02.03.2022 20:00,-1.9,671.1,766.3,0.9,31,从东北方吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,8.7,,,2500或更高，或无云。,,,27.0,-16.8,无降水,12,,,,
02.03.2022 17:00,7.7,670.2,764.8,-1.0,13,从西南偏西方向吹来的风,5,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.8,8.7,,,2500或更高，或无云。,,,30.0,-19.0,无降水,12,,,,
02.03.2022 14:00,7.4,671.2,765.7,-1.7,15,从西南偏西方向吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.8,7.6,,,2500或更高，或无云。,,,30.0,-17.6,无降水,12,,,,
02.03.2022 11:00,3.3,672.9,767.8,0.2,21,从西方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.8,3.8,,,2500或更高，或无云。,,,21.0,-17.0,无降水,12,,,,
02.03.2022 08:00,-6.7,672.7,768.0,0.5,56,从西北偏西方向吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-13.8,3.8,,,2500或更高，或无云。,,,17.0,-14.2,无降水,12,,,,
02.03.2022 05:00,-13.7,672.2,767.9,-0.5,77,从西北偏北方向吹来的风,0,,8,,云量发展情况没有进行观测或无法观测。 ,,,-14.3,3.8,,,2500或更高，或无云。,,,13.0,-16.9,无降水,12,,,,
02.03.2022 02:00,-12.2,672.7,768.2,,74,从东北偏北方向吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.3,3.8,,,2500或更高，或无云。,,,14.0,-15.9,无降水,12,,,,
01.03.2022 20:00,-1.3,673.3,769.3,0.4,29,从西方吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.3,3.8,,,2500或更高，或无云。,,,30.0,-17.1,无降水,12,,,,
01.03.2022 17:00,3.4,672.9,768.0,-1.5,20,从西方吹来的风,4,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.3,3.8,,,2500或更高，或无云。,,,30.0,-17.4,无降水,12,,,,
01.03.2022 14:00,2.8,674.4,769.1,-2.6,23,从西方吹来的风,4,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.3,8.5,,,2500或更高，或无云。,,,30.0,-16.3,无降水,12,,,,
01.03.2022 11:00,-1.1,677.0,772.5,-0.4,30,从西北偏西方向吹来的风,3,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.3,,,,2500或更高，或无云。,,,30.0,-16.5,无降水,12,,,,
01.03.2022 08:00,-9.7,677.4,774.1,0.1,74,从北方吹来的风,1,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.3,,,,2500或更高，或无云。,,,14.0,-13.5,无降水,12,,,,
01.03.2022 05:00,-10.2,677.3,773.5,-0.5,72,从西南方吹来的风,1,,17,,云量发展情况没有进行观测或无法观测。 ,,,-10.2,8.5,,,2500或更高，或无云。,,,30.0,-14.4,无降水,12,,,,
01.03.2022 02:00,-6.1,677.8,772.0,,61,从西方吹来的风,1,,19,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-6.3,8.5,,,2500或更高，或无云。,,,30.0,-12.4,无降水,12,,,,
28.02.2022 20:00,-2.3,675.1,770.1,2.6,53,从西北偏北方向吹来的风,8,,19,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.5,8.5,,,2500或更高，或无云。,,,30.0,-10.6,无降水,12,,,,
28.02.2022 17:00,1.1,672.5,765.9,2.5,39,从北方吹来的风,10,,19,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.5,10.9,,,2500或更高，或无云。,,,18.0,-11.3,无降水,12,,,,
28.02.2022 14:00,8.3,670.0,762.1,0.3,20,从西北偏西方向吹来的风,7,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.5,11.3,,,2500或更高，或无云。,,,12.0,-13.3,无降水,12,,,,
28.02.2022 11:00,6.9,669.7,761.8,0.2,25,从西方吹来的风,5,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-2.5,11.3,,,2500或更高，或无云。,,,20.0,-11.8,无降水,12,,,,
28.02.2022 08:00,-1.8,669.5,763.3,0.8,72,从北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,,,,2500或更高，或无云。,,,10.0,-6.2,无降水,12,,,,
28.02.2022 05:00,1.4,668.7,759.8,-0.7,54,从东南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,,,,11.3,,,2500或更高，或无云。,,,12.0,-6.9,无降水,12,,,,
28.02.2022 02:00,-1.0,669.4,761.3,,55,从西方吹来的风,0,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,11.3,,,2500或更高，或无云。,,,14.0,-9.1,无降水,12,,,,
27.02.2022 20:00,-0.3,669.4,764.8,,46,从东北偏东方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,11.3,,,2500或更高，或无云。,,,10.0,-10.5,无降水,12,,,,
27.02.2022 17:00,10.9,668.5,762.3,,12,从南方吹来的风,2,,5,, ,,,-14.8,11.3,,,,,,28.0,-17.4,无降水,6,,,,
27.02.2022 14:00,9.5,670.0,763.9,,15,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.8,,,,2500或更高，或无云。,,,24.0,-15.9,无降水,12,,,,
27.02.2022 11:00,4.9,672.4,766.9,,22,从西南偏南方向吹来的风,1,,3,, ,,,-14.8,5.2,,,,,,25.0,-15.0,无降水,6,,,,
27.02.2022 08:00,-11.0,672.8,768.5,0.2,83,从西北偏北方向吹来的风,1,,4,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-14.8,5.2,,,2500或更高，或无云。,,,6.0,-13.3,无降水,12,,,,
27.02.2022 05:00,-13.4,672.6,768.0,-0.3,80,从北方吹来的风,0,,8,,云量发展情况没有进行观测或无法观测。 ,,,-15.2,5.2,,,2500或更高，或无云。,,,14.0,-16.1,无降水,12,,,,
27.02.2022 02:00,-11.6,672.9,768.1,,77,从东北偏北方向吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-15.2,5.2,,,2500或更高，或无云。,,,12.0,-14.8,无降水,12,,,,
26.02.2022 20:00,1.1,673.6,769.1,-0.1,26,从西南偏西方向吹来的风,2,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,5.2,,,2500或更高，或无云。,,,21.0,-16.3,无降水,12,,,,
26.02.2022 17:00,4.8,673.7,768.7,-1.3,20,从西方吹来的风,4,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-15.2,7.2,,,2500或更高，或无云。,,,30.0,-16.3,无降水,12,,,,
26.02.2022 14:00,4.0,675.0,769.4,-1.8,20,从西北偏西方向吹来的风,4,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-15.2,8.3,,,2500或更高，或无云。,,,30.0,-16.9,无降水,12,,,,
26.02.2022 11:00,0.2,676.8,771.6,0.1,31,从西南偏西方向吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-15.2,8.3,,,2500或更高，或无云。,,,25.0,-14.9,无降水,12,,,,
26.02.2022 08:00,-9.0,676.7,772.2,0.9,62,从西方吹来的风,2,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-15.2,8.3,,,2500或更高，或无云。,,,17.0,-15.1,无降水,12,,,,
26.02.2022 05:00,-9.9,675.8,770.6,0.4,66,从西方吹来的风,2,,12,,云量发展情况没有进行观测或无法观测。 ,,,,8.3,,,2500或更高，或无云。,,,30.0,-15.2,无降水,12,,,,
26.02.2022 02:00,-5.6,675.4,769.4,,50,从北方吹来的风,2,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,8.3,,,2500或更高，或无云。,,,30.0,-14.4,无降水,12,,,,
25.02.2022 20:00,3.4,671.9,767.6,0.7,20,从西南偏西方向吹来的风,3,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,8.3,,,2500或更高，或无云。,,,21.0,-17.4,无降水,12,,,,
25.02.2022 17:00,7.2,671.2,766.4,-0.7,16,从西方吹来的风,6,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-16.5,8.3,,,2500或更高，或无云。,,,29.0,-17.0,无降水,12,,,,
25.02.2022 14:00,7.1,671.9,766.5,-2.6,22,从西南方吹来的风,3,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-16.5,7.1,,,2500或更高，或无云。,,,20.0,-13.2,无降水,12,,,,
25.02.2022 11:00,1.2,674.5,769.9,-0.6,36,从南方吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-16.5,4.4,,,2500或更高，或无云。,,,10.0,-12.2,无降水,12,,,,
25.02.2022 08:00,-13.9,675.1,772.7,0.8,84,从北方吹来的风,0,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-17.4,,,,2500或更高，或无云。,,,6.0,-16.0,无降水,12,,,,
25.02.2022 05:00,-15.3,674.3,770.4,-0.5,81,从西北方吹来的风,1,,3,,薄雾 ,,,-19.4,4.4,,,2500或更高，或无云。,,,6.0,-17.8,无降水,12,,,,
25.02.2022 02:00,-11.5,674.8,770.5,,82,从西北方吹来的风,1,,5,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,4.4,,,2500或更高，或无云。,,,5.0,-14.0,无降水,12,,,,
24.02.2022 20:00,-4.3,675.4,773.8,0.1,64,从西北偏西方向吹来的风,1,,5,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,4.4,,,2500或更高，或无云。,,,6.0,-10.1,无降水,12,,,,
24.02.2022 17:00,4.4,675.3,771.9,-1.2,28,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-19.4,4.4,,,2500或更高，或无云。,,,18.0,-12.5,无降水,12,,,,
24.02.2022 14:00,2.6,676.5,773.2,-2.1,33,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-19.4,2.6,,,2500或更高，或无云。,,,17.0,-12.1,无降水,12,,,,
24.02.2022 11:00,-2.0,678.6,776.7,-0.4,35,从西南方吹来的风,1,,2,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-19.4,-0.7,,,2500或更高，或无云。,,,15.0,-15.4,无降水,12,,,,
24.02.2022 08:00,-17.6,679.0,779.1,0.6,85,从西北偏北方向吹来的风,1,,2,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-19.4,-0.7,,,2500或更高，或无云。,,,6.0,-19.6,无降水,12,,,,
24.02.2022 05:00,-17.2,678.4,776.5,-0.5,80,从西北偏西方向吹来的风,2,,2,,云量发展情况没有进行观测或无法观测。 ,,,-23.4,-0.7,,,2500或更高，或无云。,,,12.0,-19.8,无降水,12,,,,
24.02.2022 02:00,-15.3,678.9,776.9,,76,从西北方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-0.7,,,2500或更高，或无云。,,,11.0,-18.6,无降水,12,,,,
23.02.2022 20:00,-10.3,679.4,779.9,0.4,67,从北方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-0.7,,,2500或更高，或无云。,,,9.0,-15.4,无降水,12,,,,
23.02.2022 17:00,-1.0,679.0,778.4,-0.7,30,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-0.7,,,2500或更高，或无云。,,,24.0,-16.4,无降水,12,,,,
23.02.2022 14:00,-2.3,679.7,778.8,-1.8,32,从南方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-2.2,,,2500或更高，或无云。,,,22.0,-16.8,无降水,12,,,,
23.02.2022 11:00,-5.9,681.5,781.3,-0.5,40,从西南偏西方向吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-4.2,,,2500或更高，或无云。,,,21.0,-17.3,无降水,12,,,,
23.02.2022 08:00,-18.9,682.0,783.6,0.7,83,从西北偏西方向吹来的风,1,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-4.2,,,2500或更高，或无云。,,,5.0,-21.1,无降水,12,,,,
23.02.2022 05:00,-23.3,681.3,781.8,-0.5,75,从西北偏北方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,,,-25.4,-4.2,,,2500或更高，或无云。,,,12.0,-26.5,无降水,12,,,,
23.02.2022 02:00,-19.7,681.8,781.8,,80,从西北偏西方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-25.4,-4.2,,,2500或更高，或无云。,,,8.0,-22.3,无降水,12,,,,
22.02.2022 20:00,-14.0,681.3,783.5,0.4,66,从东北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-25.4,-4.2,,,2500或更高，或无云。,,,16.0,-19.1,无降水,12,,,,
22.02.2022 17:00,-4.9,680.9,781.3,-0.8,39,从南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-25.4,-4.2,,,2500或更高，或无云。,,,26.0,-17.0,无降水,12,,,,
22.02.2022 14:00,-5.5,681.7,781.9,-1.6,35,从西方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-25.4,-3.4,,,2500或更高，或无云。,,,28.0,-18.5,无降水,12,,,,
22.02.2022 11:00,-9.1,683.3,783.2,0.3,44,从南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-25.4,,,,2500或更高，或无云。,,,17.0,-19.1,无降水,12,,,,
22.02.2022 08:00,-22.4,683.0,784.7,0.7,80,从北方吹来的风,1,,6,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-25.4,,,,2500或更高，或无云。,,,7.0,-24.9,无降水,12,,,,
22.02.2022 05:00,-22.5,682.3,782.7,-0.3,76,从西北偏西方向吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,,,-24.5,-3.4,,,2500或更高，或无云。,,,30.0,-25.6,无降水,12,,,,
22.02.2022 02:00,-20.7,682.6,782.7,,74,从西方吹来的风,1,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-3.4,,,2500或更高，或无云。,,,30.0,-24.1,无降水,12,,,,
21.02.2022 20:00,-10.0,680.9,781.4,1.9,42,从北方吹来的风,4,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-3.4,,,2500或更高，或无云。,,,30.0,-20.5,无降水,12,,,,
21.02.2022 17:00,-4.4,679.0,777.9,0.9,37,从西北偏北方向吹来的风,4,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-3.4,,,2500或更高，或无云。,,,30.0,-16.9,无降水,12,,,,
21.02.2022 14:00,-4.3,678.1,776.8,-1.1,32,从西北偏西方向吹来的风,7,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-4.0,,,2500或更高，或无云。,,,30.0,-18.5,无降水,12,,,,
21.02.2022 11:00,-8.5,679.2,777.9,0.5,40,从东南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-4.0,,,2500或更高，或无云。,,,12.0,-19.7,无降水,12,,,,
21.02.2022 08:00,-18.4,678.7,778.2,0.7,63,从西北偏西方向吹来的风,3,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-23.4,-4.0,,,2500或更高，或无云。,,,26.0,-23.7,无降水,12,,,,
21.02.2022 05:00,-17.7,678.0,776.8,-0.4,61,从西方吹来的风,3,,8,,云量发展情况没有进行观测或无法观测。 ,,,,-4.0,,,2500或更高，或无云。,,,30.0,-23.4,无降水,12,,,,
21.02.2022 02:00,-16.6,678.4,777.1,,55,从西北偏西方向吹来的风,2,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-4.0,,,2500或更高，或无云。,,,30.0,-23.5,无降水,12,,,,
20.02.2022 20:00,-6.4,677.1,776.7,1.0,42,从西北偏北方向吹来的风,3,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-4.0,,,2500或更高，或无云。,,,19.0,-17.2,无降水,12,,,,
20.02.2022 17:00,-4.7,676.1,776.5,-0.3,34,从西北偏西方向吹来的风,5,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-26.9,-4.0,,,2500或更高，或无云。,,,30.0,-18.2,无降水,12,,,,
20.02.2022 14:00,-4.2,676.4,776.2,-1.4,31,从西方吹来的风,5,,12,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-26.9,-4.2,,,2500或更高，或无云。,,,30.0,-18.8,无降水,12,,,,
20.02.2022 11:00,-7.3,677.8,777.2,-0.6,35,从西方吹来的风,6,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-26.9,-6.0,,,2500或更高，或无云。,,,15.0,-20.2,无降水,12,,,,
20.02.2022 08:00,-20.1,678.4,779.5,0.2,62,从西方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-26.9,-6.0,,,2500或更高，或无云。,,,19.0,-25.5,无降水,12,,,,
20.02.2022 05:00,-26.2,678.2,779.4,-1.0,74,从北方吹来的风,2,,11,,云量发展情况没有进行观测或无法观测。 ,,,-29.9,-6.0,,,2500或更高，或无云。,,,27.0,-29.5,无降水,12,,,,
20.02.2022 02:00,-24.2,679.2,780.0,,70,从西方吹来的风,1,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-6.0,,,2500或更高，或无云。,,,17.0,-28.1,无降水,12,,,,
19.02.2022 20:00,-13.3,680.0,782.0,1.1,51,从北方吹来的风,2,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-6.0,,,2500或更高，或无云。,,,18.0,-21.3,无降水,12,,,,
19.02.2022 17:00,-7.2,678.9,780.6,-0.3,32,从西北偏西方向吹来的风,6,,15,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-29.9,-6.0,,,2500或更高，或无云。,,,30.0,-21.1,无降水,12,,,,
19.02.2022 14:00,-6.9,679.2,779.1,-2.2,34,从西北偏西方向吹来的风,5,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-29.9,-3.6,,,2500或更高，或无云。,,,30.0,-20.1,无降水,12,,,,
19.02.2022 11:00,-11.4,681.4,781.6,-0.2,40,从西南偏西方向吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-29.9,,,,2500或更高，或无云。,,,14.0,-22.3,无降水,12,,,,
19.02.2022 08:00,-22.8,681.6,783.6,0.1,74,从西北偏西方向吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-29.9,,,,2500或更高，或无云。,,,15.0,-26.2,无降水,12,,,,
19.02.2022 05:00,-28.2,681.5,783.4,-0.7,75,从北方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,,,-28.5,-3.6,,,2500或更高，或无云。,,,30.0,-31.3,无降水,12,,,,
19.02.2022 02:00,-19.6,682.2,782.0,,49,从西北偏西方向吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-20.4,-3.6,,,2500或更高，或无云。,,,30.0,-27.6,无降水,12,,,,
18.02.2022 20:00,-12.3,680.9,780.1,1.9,34,从西北偏北方向吹来的风,4,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-12.3,-3.6,,,2500或更高，或无云。,,,30.0,-25.0,无降水,12,,,,
18.02.2022 17:00,-6.1,679.0,776.8,0.9,25,从西北偏北方向吹来的风,6,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-11.2,-3.6,,,2500或更高，或无云。,,,30.0,-23.0,无降水,12,,,,
18.02.2022 14:00,-4.3,678.1,775.0,-0.5,28,从西北方吹来的风,3,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-11.2,-3.7,,,2500或更高，或无云。,,,30.0,-20.1,0.8,12,,,,
18.02.2022 11:00,-5.0,678.6,775.9,1.6,40,从西北偏北方向吹来的风,5,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-11.2,-4.8,,,2500或更高，或无云。,,,24.0,-16.5,0.8,12,,,,
18.02.2022 08:00,-9.4,677.0,774.7,1.3,87,从南方吹来的风,1,,3,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-6.2,,,2500或更高，或无云。,,,3.0,-11.2,1,12,,,,
18.02.2022 05:00,-10.1,675.7,773.1,0.2,84,从东南方吹来的风,1,,5,,薄雾 ,,,,-6.2,,,2500或更高，或无云。,,,4.0,-12.3,1,12,,,,
18.02.2022 02:00,-8.0,675.5,772.5,,88,从西南偏西方向吹来的风,1,,5,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,,-6.2,,,2500或更高，或无云。,,,2.3,-9.6,,,,,,
17.02.2022 20:00,-7.4,674.2,773.2,0.6,81,从东南偏南方向吹来的风,2,,5,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-20.1,-6.2,,,2500或更高，或无云。,,,4.8,-10.1,,,,,,
17.02.2022 17:00,-6.8,673.6,772.4,0.1,77,从东南偏东方向吹来的风,2,,5,,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-20.1,-6.2,,,2500或更高，或无云。,,,3.4,-10.2,无降水,12,,,,
17.02.2022 14:00,-6.6,673.5,771.0,-1.6,66,从东南偏东方向吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-20.1,-6.6,,,2500或更高，或无云。,,,8.0,-11.9,无降水,12,,,,
